XYZ (16012 points)
516073.215 5052880.640 8.495
516587.541 5052613.830 10.746
522286.786 5051750.550 4.722
524204.000 5052789.000 13.880
490162.180 5251812.100 11.201
490513.040 5251057.700 114.818
491216.010 5250803.900 118.399
492155.000 5250854.000 4.780
534518.720 5246457.600 -2.752
535143.700 5246344.300 89.845
535500.860 5245942.300 64.713
536171.350 5246176.200 14.499
539607.840 5241224.000 170.043
540436.570 5240809.200 173.805
541141.620 5240276.000 172.482
541795.560 5239792.900 120.643
542024.000 5239005.000 -2.021
539004.940 5243895.300 18.961
538490.000 5243435.000 4.095
538510.000 5242560.000 5.250
538698.220 5241487.100 35.086
539133.200 5244739.900 13.558
539678.510 5244967.500 1.757
549941.510 5265957.600 6.867
549801.720 5265903.300 10.218
563159.490 5317884.900 0.415
563054.730 5317884.400 0.407
561571.710 5315315.600 0.707
561767.190 5315396.700 4.498
563637.150 5319281.200 0.744
563592.520 5319223.100 -0.889
550728.890 5339428.300 -1.830
550863.000 5339537.000 -1.830
382710.000 5566850.000 10.182
384072.880 5567841.530 56.144
386033.227 5567893.090 10.000
378259.643 5569851.300 10.000
377533.211 5570197.080 10.000
376860.214 5570190.730 10.000
378914.004 5569587.280 10.000
372420.885 5569405.630 10.000
372875.659 5571336.740 10.000
373052.226 5571949.100 10.000
373558.821 5572270.730 10.003
373618.590 5573701.490 82.614
373500.390 5575278.230 172.474
374222.966 5576603.810 40.478
373994.614 5577979.960 10.000
372666.704 5570734.660 10.000
367964.958 5607504.760 10.000
367739.987 5609351.740 10.000
366634.828 5610441.340 118.048
365680.041 5611661.190 11.626
515868.930 5051910.470 5.886
516664.483 5051623.330 12.476
523569.561 5050917.290 2.668
525638.726 5051842.130 8.063
489812.330 5250769.500 28.616
490292.220 5250061.700 107.370
490939.850 5249731.800 113.718
491588.070 5249866.900 8.455
534809.810 5245799.800 89.286
534108.330 5245838.500 4.885
535239.340 5245265.900 88.600
535853.900 5245499.400 2.565
538948.510 5240497.400 162.815
539689.450 5240322.600 172.878
540256.320 5239749.700 171.773
541000.270 5239128.800 167.352
541530.560 5238219.700 157.155
542309.000 5238430.000 40.590
538530.620 5244358.100 0.156
537877.000 5241953.000 7.597
537888.940 5241221.700 126.272
538118.520 5240540.700 155.670
539345.590 5245672.000 19.240
538800.000 5245407.000 5.112
540046.000 5245906.000 -0.164
549904.130 5265736.700 6.236
550046.500 5265793.200 6.291
563067.420 5317736.100 2.189
563151.440 5317735.500 2.178
561697.690 5315234.000 0.826
561855.380 5315277.000 4.159
563717.620 5319153.800 1.135
563650.440 5319085.300 -2.309
550878.780 5339417.500 -1.852
550949.000 5339474.700 -1.830
551031.000 5339537.000 -1.907
382407.733 5567972.440 12.319
384639.455 5569110.470 10.000
383433.334 5569248.000 67.459
378926.685 5570143.180 10.000
378300.669 5570495.640 10.000
377871.131 5570860.710 10.450
377433.837 5571098.420 10.021
376944.362 5570744.980 10.000
374418.850 5572472.790 10.000
375144.213 5573011.870 10.000
374517.550 5574308.220 77.308
374739.369 5575477.030 79.919
375551.208 5576295.530 10.107
375638.207 5577478.830 11.804
375700.221 5578788.120 10.000
368016.151 5611002.950 10.010
367063.907 5612327.190 268.758
366075.080 5613479.960 464.152
364454.863 5612879.880 10.006
516142.330 5050967.910 9.491
516983.666 5050677.920 12.477
524953.758 5050247.600 4.199
526466.890 5049914.200 3.435
527100.023 5051301.870 9.505
489330.000 5249809.000 5.353
489794.910 5249173.200 105.541
490431.090 5248968.500 107.104
491239.370 5248833.300 2.000
534556.360 5245123.600 98.954
533835.090 5245137.500 -0.109
535125.040 5244552.500 87.042
535720.380 5244758.900 7.443
538381.400 5239803.800 158.444
539204.340 5239447.600 165.634
539931.050 5238788.000 167.564
540562.890 5238146.500 158.704
541044.740 5237499.500 147.535
541730.270 5237341.200 137.637
542388.000 5237797.000 125.125
543177.000 5238368.000 1.572
537266.170 5241504.200 114.706
536818.700 5242275.500 2.827
537303.600 5240659.300 130.999
537444.740 5239698.500 102.986
539515.170 5246525.400 13.195
538733.400 5246194.700 1.694
540343.500 5246690.500 3.463
550038.820 5265589.800 4.685
550179.980 5265645.500 7.446
563097.970 5317590.300 2.587
563177.520 5317587.600 2.430
561810.020 5315135.500 1.043
561935.650 5315151.500 5.176
563777.230 5319016.400 3.570
563702.090 5318945.100 1.610
551029.000 5339410.000 -1.887
382095.000 5569092.000 27.665
384245.981 5570954.290 10.003
382834.356 5570426.270 112.511
378868.116 5570700.710 10.000
378664.536 5571150.320 10.000
378276.992 5571170.680 10.049
377947.931 5571580.790 10.003
377411.106 5571859.140 10.000
376962.411 5571523.240 10.000
375584.000 5573945.000 10.158
375357.667 5574720.300 48.651
375955.147 5575305.680 21.219
376560.348 5575844.110 10.003
377000.000 5576656.000 12.357
377175.469 5578397.900 42.821
376856.731 5580255.980 10.000
368394.495 5612633.780 10.071
367620.235 5614385.670 382.862
366484.829 5615185.670 623.202
365208.065 5614736.550 409.397
363887.924 5614703.870 10.000
516652.546 5050115.830 11.526
517408.650 5049773.800 14.008
528065.000 5049760.000 2.347
528622.683 5050991.860 3.407
489147.200 5248672.700 33.323
489732.130 5248188.600 101.171
490498.500 5247989.200 87.578
491361.000 5247797.000 2.041
534162.660 5244584.300 79.250
534618.280 5244353.000 98.213
533656.470 5244402.700 -2.050
534983.450 5243757.700 49.887
535605.780 5244015.300 8.749
538193.780 5238979.700 78.849
538952.250 5238400.700 153.056
539652.010 5237758.300 158.276
540340.360 5237124.700 154.282
541110.130 5236634.800 136.047
541848.550 5236651.500 115.667
542393.100 5236997.200 117.018
542832.000 5237305.000 114.205
543300.000 5237701.000 43.425
544143.000 5238104.000 0.649
536628.820 5241222.200 104.245
535996.420 5241756.200 75.320
536102.000 5242558.000 12.209
536600.930 5240242.600 112.366
536479.330 5239332.800 -1.858
537232.220 5238676.000 -2.153
539788.070 5247377.000 14.234
538893.240 5247104.200 1.847
540528.050 5247485.300 13.348
540933.000 5246704.000 2.788
550173.520 5265442.900 4.751
550315.470 5265499.700 6.402
563161.390 5317438.400 1.018
563095.270 5317442.100 2.741
561888.690 5315008.400 1.198
562008.080 5315021.300 7.674
563827.260 5318874.400 0.886
563749.560 5318803.300 0.927
381573.000 5570229.000 12.434
382737.702 5571943.800 53.661
383685.482 5572711.810 10.000
381920.341 5571081.620 62.585
378677.249 5571706.230 10.000
378328.716 5572047.930 10.000
377835.212 5572281.750 10.000
377344.322 5572626.800 10.000
376830.259 5571971.270 10.000
376246.259 5574432.180 10.000
376953.313 5574711.820 10.000
377065.701 5575265.180 10.015
377904.000 5575689.000 10.000
378506.955 5577422.460 10.010
378655.375 5579761.380 94.412
378243.055 5581565.010 10.001
368978.083 5614151.200 10.000
368829.959 5616017.090 10.000
367418.551 5616574.120 444.713
365813.939 5616545.370 586.375
364646.949 5616215.550 10.729
517151.237 5049256.860 12.023
517878.670 5048892.870 15.135
529598.521 5049841.450 2.015
530203.615 5050963.200 2.294
488904.000 5247623.000 25.478
489623.890 5247124.300 93.946
490620.500 5247109.500 82.154
491458.000 5246849.000 4.399
534176.730 5243852.000 94.972
533440.620 5243677.400 9.267
534520.470 5243206.200 41.355
535128.890 5243066.200 60.203
535706.000 5243305.000 8.053
537982.970 5238016.700 1.074
538732.070 5237355.500 39.204
539494.990 5236710.700 19.949
540315.360 5236145.400 9.432
541252.000 5235757.000 34.146
541788.730 5236013.300 114.442
542348.880 5236280.800 98.278
542815.560 5236573.300 91.455
543324.000 5237005.000 74.908
543940.840 5237326.400 29.021
544700.000 5237309.000 0.024
535935.030 5240812.200 95.000
535513.300 5242476.100 61.119
535155.330 5241859.400 61.991
535366.930 5241244.000 97.754
535725.490 5239988.600 -0.100
540236.000 5248350.000 0.484
539340.000 5248005.000 -1.405
541149.590 5247374.500 10.981
541085.000 5248059.000 0.561
541503.000 5246868.000 -0.176
550312.200 5265299.900 4.685
550454.590 5265357.400 5.567
563145.510 5317289.400 0.823
563086.420 5317293.700 -0.265
561926.230 5314864.200 1.329
562080.900 5314891.300 3.672
563875.920 5318731.800 1.665
563796.230 5318661.300 1.761
380621.000 5571273.000 10.000
382034.016 5573585.530 10.610
381297.892 5572613.710 13.811
381622.953 5571767.570 79.292
376771.941 5572528.830 10.000
377324.232 5573954.180 10.000
378042.815 5574739.340 10.000
379396.496 5575250.610 10.000
379714.482 5578700.280 10.000
380676.224 5580323.330 10.013
379720.136 5581695.730 134.068
378874.929 5583359.560 10.110
368996.173 5617441.610 10.126
368040.812 5618271.360 380.993
367160.778 5618072.710 517.805
366129.671 5618092.100 478.690
364628.159 5617997.810 10.004
517676.872 5048414.670 12.240
518541.895 5048150.760 12.593
531161.098 5049618.490 2.606
531729.114 5050512.150 3.384
488595.000 5246559.000 6.749
489249.250 5245969.200 62.252
490036.360 5246408.900 82.697
490784.040 5246229.300 72.895
491638.600 5246081.200 70.552
492271.000 5246617.000 29.709
533842.350 5243215.200 62.481
533064.000 5243014.000 6.261
534212.360 5242628.500 36.275
534839.520 5242520.100 45.533
541937.000 5235230.000 42.669
542395.960 5235664.500 73.604
542868.670 5236034.300 63.123
543285.930 5236452.000 74.848
543778.460 5236741.600 47.481
544464.000 5236717.000 4.989
535088.000 5240570.000 -0.504
534463.270 5241984.800 54.900
534593.990 5241257.500 55.515
541705.000 5247362.000 1.153
541539.010 5247812.200 11.703
541693.000 5248299.000 3.994
550457.890 5265164.000 6.239
550595.330 5265216.700 6.431
563102.460 5317145.600 1.011
563166.760 5317140.600 0.878
562038.890 5314713.000 3.786
561872.680 5314731.000 1.131
562146.590 5314815.700 2.494
562225.820 5314924.800 2.236
563924.580 5318589.300 2.443
563842.850 5318519.200 2.595
380130.000 5572317.000 10.000
380647.288 5573917.000 10.002
381264.882 5575206.240 10.000
378010.000 5573546.000 10.000
378777.168 5574188.900 10.000
379558.327 5574046.700 10.000
381380.517 5582038.050 10.000
380555.920 5583453.470 162.321
379888.850 5584908.470 10.013
368986.423 5619521.900 351.229
370325.849 5618786.100 10.021
367080.606 5619479.800 448.023
365379.719 5619740.970 10.122
518358.907 5047696.160 11.838
519449.802 5047741.320 6.898
532619.565 5048976.040 1.456
533252.253 5050008.310 5.281
488343.000 5245495.000 2.140
489160.810 5244897.200 62.004
490025.980 5245550.000 55.717
490930.630 5245424.100 10.314
491801.930 5245417.100 2.635
492644.680 5245980.000 54.734
493219.000 5246637.000 4.085
533632.410 5242700.500 50.275
533254.550 5242370.700 55.501
532706.000 5242365.000 5.211
533797.350 5242146.500 45.134
542439.990 5235093.000 64.935
542465.000 5234518.000 17.147
542763.890 5235281.400 37.777
543048.000 5235553.000 21.305
543354.160 5235895.200 40.164
543686.920 5236221.900 50.707
544118.820 5236225.300 11.529
534172.000 5240648.000 27.636
533958.070 5241628.100 46.580
533718.660 5241138.900 48.912
542073.000 5247919.000 0.441
542089.470 5248340.000 11.124
541794.000 5248705.000 -0.010
550606.530 5265031.200 6.876
550741.530 5265081.800 4.606
563131.940 5316999.400 1.416
563204.750 5316994.900 1.043
561929.060 5314612.000 3.533
561757.120 5314635.200 1.845
562287.450 5314862.900 0.737
562373.620 5314944.600 0.898
563973.250 5318446.800 3.275
563889.460 5318377.200 2.229
379822.453 5573268.630 10.000
379423.000 5572625.000 10.000
378932.000 5573116.000 10.000
382081.622 5583754.070 10.000
381783.405 5585072.030 102.583
380808.044 5586515.410 10.000
370673.327 5620641.200 10.007
369150.324 5621299.210 357.649
367918.764 5620572.470 449.323
366600.300 5621196.510 25.491
519138.003 5047080.030 11.354
520269.132 5047171.660 2.067
533921.689 5048033.130 2.201
534788.050 5049505.920 9.638
488150.000 5244412.000 3.061
488908.000 5243763.000 2.000
489696.000 5244242.400 13.098
490257.080 5244871.000 2.000
491271.730 5244748.300 2.000
492116.000 5244915.000 2.000
492613.290 5245346.500 34.725
493335.440 5245478.700 43.953
493704.880 5245988.300 45.456
494323.000 5246651.000 16.133
533205.430 5241721.200 51.112
532445.600 5241642.000 5.704
542840.760 5234872.000 8.703
543075.000 5235125.000 2.803
543256.650 5235307.900 2.419
543427.000 5235430.000 1.968
543809.000 5235784.000 13.924
533501.310 5240560.700 46.680
533810.540 5240016.100 48.834
534388.210 5240005.900 10.601
532971.650 5241081.600 59.675
542579.000 5248236.000 0.392
542298.110 5248699.800 8.091
541959.970 5249218.000 7.115
541392.000 5249216.000 0.666
550755.180 5264898.500 6.485
550892.390 5264952.000 4.135
563176.270 5316857.000 -0.354
563249.630 5316851.200 2.171
561812.570 5314517.100 1.224
561629.960 5314556.200 2.711
562434.250 5314896.300 1.837
562516.120 5314987.300 0.430
564021.910 5318304.300 3.870
563936.100 5318235.100 1.385
383740.520 5584408.840 10.000
383452.654 5585927.160 21.470
382136.025 5586618.630 94.831
381483.472 5588117.080 10.000
370318.876 5622422.220 10.000
368475.689 5622871.480 294.690
367786.058 5621781.610 494.768
366915.566 5622779.730 459.572
365593.408 5622459.970 10.066
519893.991 5046435.710 8.585
520987.582 5046477.740 9.187
535237.251 5047088.190 0.071
536342.601 5049024.080 4.775
489370.260 5243472.500 2.000
490133.000 5243688.000 2.000
490573.020 5244302.200 2.000
491246.200 5244068.300 2.000
491840.000 5244031.000 2.000
493180.000 5244876.000 13.146
494289.000 5245164.000 39.676
494597.000 5245907.000 35.628
495414.000 5246245.000 8.963
532236.000 5240910.000 13.809
543294.000 5235070.000 -0.493
543459.000 5235190.000 -0.042
532907.460 5240521.000 68.392
533184.730 5239986.500 72.266
533478.620 5239431.000 72.818
534130.830 5239432.000 49.098
534811.000 5239433.000 11.629
542892.000 5248656.000 -0.755
542422.000 5249081.000 0.180
542333.000 5249730.000 0.427
541608.920 5249660.800 5.800
541024.520 5249535.900 4.847
540833.000 5249081.000 0.261
550903.840 5264765.800 6.644
551043.510 5264822.400 6.177
563219.370 5316718.100 -0.274
563300.510 5316709.500 1.431
561683.430 5314439.900 1.114
561549.740 5314372.300 2.707
561489.450 5314504.000 3.184
562576.700 5314944.600 1.412
562655.990 5315039.000 0.163
564070.450 5318161.700 -0.298
563982.740 5318093.100 -2.951
385158.013 5585543.790 10.353
385619.842 5584261.930 10.000
384717.152 5586875.630 10.011
383115.993 5587537.200 10.000
369259.569 5624011.530 10.001
367209.306 5624342.280 452.986
365814.993 5623666.720 344.116
364136.412 5623689.950 10.001
520604.689 5045743.660 9.853
521749.756 5045832.010 11.716
536658.810 5046291.920 1.334
537922.991 5048588.890 2.352
489967.500 5243205.900 2.000
490396.000 5243315.000 2.000
490722.320 5243795.500 2.000
491195.440 5243581.500 2.000
491747.000 5243457.000 2.000
494268.000 5244388.000 4.615
495189.720 5244653.600 40.883
495260.000 5245460.000 13.892
495717.000 5245824.000 2.043
495847.000 5246194.000 3.203
532530.370 5240183.500 10.875
543557.290 5235020.100 0.991
543419.810 5234894.400 1.300
532786.000 5239464.000 1.987
533170.510 5238869.100 1.613
533813.680 5238859.300 68.191
534465.890 5238882.200 53.641
535119.800 5238844.500 9.962
541728.000 5250111.000 -0.621
541012.000 5250022.000 0.635
540407.000 5249596.000 0.560
551052.540 5264633.100 6.596
551194.050 5264692.200 5.006
563251.570 5316572.600 -0.327
563334.090 5316563.200 1.046
561402.610 5314340.900 2.859
561342.650 5314473.100 4.488
562717.410 5314998.000 2.977
562783.760 5315113.400 -0.914
564117.370 5318018.600 0.004
564030.440 5317951.400 -0.049
386997.691 5585390.260 27.350
386564.862 5586554.760 13.145
387503.583 5584191.560 10.000
368044.292 5625367.610 10.035
366471.000 5626270.000 27.228
365475.179 5624865.890 396.297
363901.530 5625496.510 393.845
362540.542 5624692.490 10.000
521199.394 5044950.600 6.021
522074.395 5044495.630 7.320
522595.444 5045300.450 9.589
538204.710 5045734.890 -0.341
539524.201 5048186.030 6.934
490265.000 5243026.000 2.000
490512.000 5243026.000 2.000
490743.000 5243330.000 2.000
